 ver 5
1073791996	554	539	1118	2511	0	23
1239	0	0	5	7
1239	0	0	6	7
1240	0	0	7	7
1241	0	1	-6	7
1239	0	1	-5	7
1239	0	1	-4	7
1239	0	1	-3	7
1239	0	1	-2	7
1239	0	1	-1	7
1239	0	1	0	7
1239	0	1	1	7
1239	0	1	2	7
1239	0	1	3	7
1239	0	1	4	7
1239	0	1	5	7
1239	0	1	6	7
1240	0	1	7	7
1241	0	2	-6	7
1239	0	2	-5	7
1239	0	2	-4	7
1239	0	2	-3	7
1239	0	2	-2	7
1239	0	2	-1	7
1239	0	2	0	7
1239	0	2	1	7
1239	0	2	2	7
1239	0	2	3	7
1239	0	2	4	7
1239	0	2	5	7
1239	0	2	6	7
1240	0	2	7	7
1241	0	3	-6	7
1239	0	3	-5	7
1239	0	3	-4	7
1239	0	3	-3	7
1239	0	3	-2	7
1239	0	3	-1	7
1239	0	3	0	7
1239	0	3	1	7
1239	0	3	2	7
1239	0	3	3	7
1239	0	3	4	7
1239	0	3	5	7
1239	0	3	6	7
1240	0	3	7	7
1241	0	4	-6	7
1239	0	4	-5	7
1239	0	4	-4	7
1239	0	4	-3	7
1239	0	4	-2	7
1239	0	4	-1	7
1239	0	4	0	7
1239	0	4	1	7
1239	0	4	2	7
1239	0	4	3	7
1239	0	4	4	7
1239	0	4	5	7
1239	0	4	6	7
1240	0	4	7	7
1249	0	5	-6	7
1239	0	5	-5	7
1239	0	5	-4	7
1239	0	5	-3	7
1239	0	5	-2	7
1239	0	5	-1	7
1239	0	5	0	7
1239	0	5	1	7
1239	0	5	2	7
1239	0	5	3	7
1239	0	5	4	7
1239	0	5	5	7
1239	0	5	6	7
1248	0	5	7	7
1247	0	-3	-6	27
1239	0	-3	-5	27
1239	0	-3	-4	27
1239	0	-3	-3	27
1239	0	-3	-2	27
1239	0	-3	-1	27
1239	0	-3	0	27
1239	0	-3	1	27
1239	0	-3	2	27
1239	0	-3	3	27
1239	0	-3	4	27
1239	0	-3	5	27
1239	0	-3	6	27
1246	0	-3	7	27
1242	0	-2	-6	27
1239	0	-2	-5	27
1239	0	-2	-4	27
1239	0	-2	-3	27
1239	0	-2	-2	27
1239	0	-2	-1	27
1239	0	-2	0	27
1239	0	-2	1	27
1239	0	-2	2	27
1239	0	-2	3	27
1239	0	-2	4	27
1239	0	-2	5	27
1239	0	-2	6	27
1240	0	-2	7	27
1242	0	-1	-6	27
1239	0	-1	-5	27
1239	0	-1	-4	27
1239	0	-1	-3	27
1239	0	-1	-2	27
1239	0	-1	-1	27
1239	0	-1	0	27
1239	0	-1	1	27
1239	0	-1	2	27
1239	0	-1	3	27
1239	0	-1	4	27
1239	0	-1	5	27
1239	0	-1	6	27
1240	0	-1	7	27
1242	0	0	-6	27
1239	0	0	-5	27
1239	0	0	-4	27
1239	0	0	-3	27
1239	0	0	-2	27
1239	0	0	-1	27
1239	0	0	0	27
1239	0	0	1	27
1239	0	0	2	27
1239	0	0	3	27
1239	0	0	4	27
1239	0	0	5	27
1239	0	0	6	27
1240	0	0	7	27
1242	0	1	-6	27
1239	0	1	-5	27
1239	0	1	-4	27
1239	0	1	-3	27
1239	0	1	-2	27
1239	0	1	-1	27
1239	0	1	0	27
1239	0	1	1	27
1239	0	1	2	27
1239	0	1	3	27
1239	0	1	4	27
1239	0	1	5	27
1239	0	1	6	27
1240	0	1	7	27
1242	0	2	-6	27
1239	0	2	-5	27
1239	0	2	-4	27
1239	0	2	-3	27
1239	0	2	-2	27
1239	0	2	-1	27
1239	0	2	0	27
1239	0	2	1	27
1239	0	2	2	27
1239	0	2	3	27
1239	0	2	4	27
1239	0	2	5	27
1239	0	2	6	27
1240	0	2	7	27
1239	0	3	-2	27
1239	0	3	-1	27
1239	0	3	0	27
1239	0	3	1	27
1239	0	3	2	27
1239	0	3	3	27
1239	0	3	4	27
1239	0	3	5	27
1239	0	3	6	27
1240	0	3	7	27
1239	0	4	-2	27
1239	0	4	-1	27
1239	0	4	0	27
1239	0	4	1	27
1239	0	4	2	27
1239	0	4	3	27
1239	0	4	4	27
1239	0	4	5	27
1239	0	4	6	27
1240	0	4	7	27
1249	0	5	-6	27
1239	0	5	-5	27
1239	0	5	-4	27
1239	0	5	-3	27
1239	0	5	-2	27
1239	0	5	-1	27
1239	0	5	0	27
1239	0	5	1	27
1239	0	5	2	27
1239	0	5	3	27
1239	0	5	4	27
1239	0	5	5	27
1239	0	5	6	27
1248	0	5	7	27
1216	0	-3	-6	47
1209	0	-3	-5	47
1209	0	-3	-4	47
1209	0	-3	-3	47
1209	0	-3	-2	47
1209	0	-3	-1	47
1209	0	-3	0	47
1209	0	-3	1	47
1209	0	-3	2	47
1209	0	-3	3	47
1209	0	-3	4	47
1209	0	-3	5	47
1209	0	-3	6	47
1214	0	-3	7	47
1212	0	-2	-6	47
1208	0	-2	-5	47
1208	0	-2	-4	47
1208	0	-2	-3	47
1208	0	-2	-2	47
1208	0	-2	-1	47
1208	0	-2	0	47
1208	0	-2	1	47
1208	0	-2	2	47
1208	0	-2	3	47
1208	0	-2	4	47
1208	0	-2	5	47
1208	0	-2	6	47
1210	0	-2	7	47
1212	0	-1	-6	47
1208	0	-1	-5	47
1208	0	-1	-4	47
1208	0	-1	-3	47
1208	0	-1	-2	47
1208	0	-1	-1	47
1208	0	-1	0	47
1208	0	-1	1	47
1208	0	-1	2	47
1208	0	-1	3	47
1208	0	-1	4	47
1208	0	-1	5	47
1208	0	-1	6	47
1210	0	-1	7	47
1212	0	0	-6	47
1208	0	0	-5	47
1208	0	0	-4	47
1208	0	0	-3	47
1208	0	0	-2	47
1208	0	0	-1	47
1208	0	0	0	47
1208	0	0	1	47
1208	0	0	2	47
1208	0	0	3	47
1208	0	0	4	47
1208	0	0	5	47
1208	0	0	6	47
1210	0	0	7	47
1212	0	1	-6	47
1208	0	1	-5	47
1208	0	1	-4	47
1208	0	1	-3	47
1208	0	1	-2	47
1208	0	1	-1	47
1208	0	1	0	47
1208	0	1	1	47
1208	0	1	2	47
1208	0	1	3	47
1208	0	1	4	47
1208	0	1	5	47
1208	0	1	6	47
1210	0	1	7	47
1212	0	2	-6	47
1208	0	2	-5	47
1208	0	2	-4	47
1208	0	2	-3	47
1208	0	2	-2	47
1208	0	2	-1	47
1208	0	2	0	47
1208	0	2	1	47
1208	0	2	2	47
1208	0	2	3	47
1208	0	2	4	47
1208	0	2	5	47
1208	0	2	6	47
1210	0	2	7	47
1212	0	3	-6	47
1208	0	3	-5	47
1208	0	3	-4	47
1208	0	3	-3	47
1208	0	3	-2	47
1208	0	3	-1	47
1208	0	3	0	47
1208	0	3	1	47
1208	0	3	2	47
1208	0	3	3	47
1208	0	3	4	47
1208	0	3	5	47
1208	0	3	6	47
1210	0	3	7	47
1212	0	4	-6	47
1208	0	4	-5	47
1208	0	4	-4	47
1208	0	4	-3	47
1208	0	4	-2	47
1208	0	4	-1	47
1208	0	4	0	47
1208	0	4	1	47
1208	0	4	2	47
1208	0	4	3	47
1208	0	4	4	47
1208	0	4	5	47
1208	0	4	6	47
1210	0	4	7	47
1215	0	5	-6	47
1211	0	5	-5	47
1211	0	5	-4	47
1211	0	5	-3	47
1211	0	5	-2	47
1211	0	5	-1	47
1211	0	5	0	47
1211	0	5	1	47
1211	0	5	2	47
1211	0	5	3	47
1211	0	5	4	47
1211	0	5	5	47
1211	0	5	6	47
1213	0	5	7	47
9	0	-4	-7	7
8	0	-4	-6	7
8	0	-4	-5	7
8	0	-4	-4	7
8	0	-4	-3	7
8	0	-4	-2	7
8	0	-4	-1	7
8	0	-4	0	7
8	0	-4	1	7
8	0	-4	2	7
8	0	-4	3	7
8	0	-4	4	7
8	0	-4	5	7
8	0	-4	6	7
13	0	-4	7	7
7	0	-3	-7	7
7	0	-3	7	7
7	0	-2	-7	7
7	0	-2	7	7
7	0	-1	-7	7
7	0	-1	7	7
7	0	0	-7	7
7	0	1	-7	7
7	0	2	-7	7
7	0	2	7	7
7	0	3	-7	7
1825	0	3	-6	7
1825	0	3	-5	7
1825	0	3	-4	7
1826	0	3	-3	7
7	0	3	7	7
7	0	4	-7	7
1825	0	4	-6	7
1825	0	4	-5	7
1825	0	4	-4	7
1826	0	4	-3	7
7	0	4	7	7
7	0	5	-7	7
8	0	5	-6	7
8	0	5	-5	7
8	0	5	-4	7
8	0	5	-3	7
8	0	5	-2	7
8	0	5	-1	7
8	0	5	0	7
8	0	5	1	7
8	0	5	2	7
8	0	5	3	7
8	0	5	4	7
8	0	5	5	7
8	0	5	6	7
6	0	5	7	7
9	0	-4	-7	27
8	0	-4	-6	27
8	0	-4	-5	27
8	0	-4	-4	27
8	0	-4	-3	27
8	0	-4	-2	27
8	0	-4	-1	27
8	0	-4	0	27
8	0	-4	1	27
8	0	-4	2	27
8	0	-4	3	27
8	0	-4	4	27
8	0	-4	5	27
8	0	-4	6	27
13	0	-4	7	27
7	0	-3	-7	27
7	0	-3	7	27
7	0	-2	-7	27
7	0	-2	7	27
7	0	-1	-7	27
7	0	-1	7	27
7	0	0	-7	27
7	0	0	7	27
7	0	1	-7	27
7	0	1	7	27
7	0	2	-7	27
190	0	2	-5	27
190	0	2	-4	27
190	0	2	-3	27
190	0	2	-2	27
7	0	2	7	27
7	0	3	-7	27
191	0	3	-2	27
7	0	3	7	27
7	0	4	-7	27
191	0	4	-2	27
7	0	4	7	27
12	0	5	-7	27
8	0	5	-6	27
8	0	5	-5	27
8	0	5	-4	27
8	0	5	-3	27
8	0	5	-2	27
8	0	5	-1	27
8	0	5	0	27
8	0	5	1	27
8	0	5	2	27
8	0	5	3	27
8	0	5	4	27
8	0	5	5	27
8	0	5	6	27
6	0	5	7	27
1826	0	4	-4	12
1825	0	4	-5	12
1826	0	4	-5	17
1825	0	4	-6	12
1825	0	4	-6	17
1826	0	4	-6	22
1826	0	3	-4	12
1825	0	3	-5	12
1826	0	3	-5	17
1825	0	3	-6	12
1825	0	3	-6	17
1826	0	3	-6	22
1073791610	1128	1153	1100	2509	0	3
1	0	0	0	0
68	0	-8	-8	0
67	0	-8	-7	0
67	0	-8	-6	0
67	0	-8	-5	0
67	0	-8	-4	0
67	0	-8	-3	0
67	0	-8	-2	0
67	0	-8	-1	0
67	0	-8	0	0
67	0	-8	1	0
67	0	-8	2	0
67	0	-8	3	0
67	0	-8	4	0
67	0	-8	5	0
67	0	-8	6	0
67	0	-8	7	0
67	0	-8	8	0
67	0	-8	9	0
66	0	-7	-8	0
66	0	-7	9	0
17261	0	-7	10	0
66	0	-6	-8	0
66	0	-6	9	0
17248	0	-6	10	0
66	0	-5	-8	0
66	0	-5	9	0
17248	0	-5	10	0
66	0	-4	-8	0
66	0	-4	9	0
17248	0	-4	10	0
66	0	-3	-8	0
66	0	-3	9	0
17260	0	-3	10	0
66	0	-2	-8	0
66	0	-2	9	0
66	0	-1	-8	0
66	0	-1	9	0
66	0	0	-8	0
1	0	0	0	0
66	0	0	9	0
66	0	1	-8	0
66	0	1	9	0
66	0	2	-8	0
66	0	2	9	0
66	0	3	-8	0
66	0	3	9	0
66	0	4	-8	0
66	0	4	9	0
66	0	5	-8	0
66	0	5	9	0
17261	0	5	10	0
66	0	6	-8	0
66	0	6	9	0
17248	0	6	10	0
66	0	7	-8	0
66	0	7	9	0
17248	0	7	10	0
66	0	8	-8	0
66	0	8	9	0
17260	0	8	10	0
66	0	9	-8	0
67	0	9	-7	0
67	0	9	-6	0
67	0	9	-5	0
67	0	9	-4	0
67	0	9	-3	0
67	0	9	-2	0
67	0	9	-1	0
67	0	9	0	0
67	0	9	1	0
67	0	9	2	0
67	0	9	3	0
67	0	9	4	0
67	0	9	5	0
67	0	9	6	0
67	0	9	7	0
67	0	9	8	0
65	0	9	9	0
17207	0	-7	-7	7
17207	0	-7	-6	7
17207	0	-7	-5	7
17207	0	-7	-4	7
17207	0	-7	-3	7
17207	0	-7	-2	7
17207	0	-7	-1	7
17207	0	-7	0	7
17207	0	-7	1	7
17207	0	-7	2	7
17207	0	-7	3	7
17207	0	-7	5	7
17207	0	-7	6	7
17207	0	-7	7	7
17207	0	-7	8	7
17207	0	-7	9	7
17207	0	-6	-7	7
17207	0	-6	-6	7
17207	0	-6	-5	7
17207	0	-6	-4	7
17207	0	-6	-3	7
17207	0	-6	-2	7
17207	0	-6	-1	7
17207	0	-6	0	7
17207	0	-6	1	7
17207	0	-6	2	7
17207	0	-6	3	7
17207	0	-6	4	7
17207	0	-6	5	7
17207	0	-6	6	7
17207	0	-6	7	7
17207	0	-6	8	7
17207	0	-5	-7	7
17207	0	-5	-6	7
17207	0	-5	-5	7
17207	0	-5	-4	7
17207	0	-5	-3	7
17207	0	-5	-2	7
17207	0	-5	-1	7
17207	0	-5	0	7
17207	0	-5	1	7
17207	0	-5	2	7
17207	0	-5	3	7
17207	0	-5	4	7
17207	0	-5	5	7
17207	0	-5	6	7
17207	0	-5	7	7
17207	0	-5	8	7
17207	0	-4	-7	7
17207	0	-4	-6	7
17207	0	-4	-5	7
17207	0	-4	-4	7
17207	0	-4	-3	7
17207	0	-4	-2	7
17207	0	-4	-1	7
17207	0	-4	0	7
17207	0	-4	1	7
17207	0	-4	2	7
17207	0	-4	3	7
17207	0	-4	4	7
17207	0	-4	5	7
17207	0	-4	6	7
17207	0	-4	7	7
17207	0	-4	8	7
17207	0	-3	-7	7
17207	0	-3	-6	7
17207	0	-3	-5	7
17207	0	-3	-4	7
17207	0	-3	-3	7
17207	0	-3	-2	7
17207	0	-3	-1	7
17207	0	-3	0	7
17207	0	-3	1	7
17207	0	-3	2	7
17207	0	-3	3	7
17207	0	-3	4	7
17207	0	-3	5	7
17207	0	-3	6	7
17207	0	-3	7	7
17207	0	-3	8	7
17207	0	-2	-7	7
17207	0	-2	-6	7
17207	0	-2	-5	7
17207	0	-2	-4	7
17207	0	-2	-3	7
17207	0	-2	-2	7
17207	0	-2	-1	7
17207	0	-2	0	7
17207	0	-2	1	7
17207	0	-2	2	7
17207	0	-2	3	7
17207	0	-2	4	7
17207	0	-2	5	7
17207	0	-2	6	7
17207	0	-2	7	7
17207	0	-2	8	7
17207	0	-2	9	7
17207	0	-1	-7	7
17207	0	-1	-6	7
17207	0	-1	-5	7
17207	0	-1	-4	7
17207	0	-1	-3	7
17207	0	-1	-2	7
17207	0	-1	-1	7
17207	0	-1	0	7
17207	0	-1	1	7
17207	0	-1	2	7
17207	0	-1	3	7
17207	0	-1	4	7
17207	0	-1	5	7
17207	0	-1	6	7
17207	0	-1	7	7
17207	0	-1	8	7
17207	0	-1	9	7
17207	0	0	-7	7
17207	0	0	-6	7
17207	0	0	-5	7
17207	0	0	-4	7
17207	0	0	-3	7
17207	0	0	-2	7
17207	0	0	-1	7
17207	0	0	0	7
17207	0	0	1	7
17207	0	0	2	7
17207	0	0	3	7
17207	0	0	4	7
17207	0	0	5	7
17207	0	0	6	7
17207	0	0	7	7
17207	0	0	8	7
17207	0	0	9	7
17207	0	1	-7	7
17207	0	1	-6	7
17207	0	1	-5	7
17207	0	1	-4	7
17207	0	1	-3	7
17207	0	1	-2	7
17207	0	1	-1	7
17207	0	1	0	7
17207	0	1	1	7
17207	0	1	2	7
17207	0	1	3	7
17207	0	1	4	7
17207	0	1	5	7
17207	0	1	6	7
17207	0	1	7	7
17207	0	1	8	7
17207	0	1	9	7
17207	0	2	-7	7
17207	0	2	-6	7
17207	0	2	-5	7
17207	0	2	-4	7
17207	0	2	-3	7
17207	0	2	-2	7
17207	0	2	-1	7
17207	0	2	0	7
17207	0	2	1	7
17207	0	2	2	7
17207	0	2	3	7
17207	0	2	4	7
17207	0	2	5	7
17207	0	2	6	7
17207	0	2	7	7
17207	0	2	8	7
17207	0	2	9	7
17207	0	3	-7	7
17207	0	3	-6	7
17207	0	3	-5	7
17207	0	3	-4	7
17207	0	3	-3	7
17207	0	3	-2	7
17207	0	3	-1	7
17207	0	3	0	7
17207	0	3	1	7
17207	0	3	2	7
17207	0	3	3	7
17207	0	3	4	7
17207	0	3	5	7
17207	0	3	6	7
17207	0	3	7	7
17207	0	3	8	7
17207	0	3	9	7
17207	0	4	-7	7
17207	0	4	-6	7
17207	0	4	-5	7
17207	0	4	-4	7
17207	0	4	-3	7
17207	0	4	-2	7
17207	0	4	-1	7
17207	0	4	0	7
17207	0	4	1	7
17207	0	4	2	7
17207	0	4	3	7
17207	0	4	4	7
17207	0	4	5	7
17207	0	4	6	7
17207	0	4	7	7
17207	0	4	8	7
17207	0	4	9	7
17207	0	5	-7	7
17207	0	5	-6	7
17207	0	5	-5	7
17207	0	5	-4	7
17207	0	5	-3	7
17207	0	5	-2	7
17207	0	5	-1	7
17207	0	5	0	7
17207	0	5	1	7
17207	0	5	2	7
17207	0	5	3	7
17207	0	5	4	7
17207	0	5	5	7
17207	0	5	6	7
17207	0	5	7	7
17207	0	5	8	7
17207	0	5	9	7
17207	0	6	-7	7
17207	0	6	-6	7
17207	0	6	-5	7
17207	0	6	-4	7
17207	0	6	-3	7
17207	0	6	-2	7
17207	0	6	-1	7
17207	0	6	0	7
17207	0	6	1	7
17207	0	6	2	7
17207	0	6	3	7
17207	0	6	4	7
17207	0	6	5	7
17207	0	6	6	7
17207	0	6	7	7
17207	0	6	8	7
17207	0	7	-6	7
17207	0	7	-5	7
17207	0	7	-4	7
17207	0	7	-3	7
17207	0	7	-2	7
17207	0	7	-1	7
17207	0	7	0	7
17207	0	7	1	7
17207	0	7	2	7
17207	0	7	3	7
17207	0	7	4	7
17207	0	7	5	7
17207	0	7	6	7
17207	0	7	7	7
17207	0	7	8	7
17207	0	8	-7	7
17207	0	8	-6	7
17207	0	8	-5	7
17207	0	8	-4	7
17207	0	8	-3	7
17207	0	8	-2	7
17207	0	8	-1	7
17207	0	8	0	7
17207	0	8	1	7
17207	0	8	2	7
17207	0	8	3	7
17207	0	8	4	7
17207	0	8	5	7
17207	0	8	6	7
17207	0	8	7	7
17207	0	8	8	7
12788	0	8	9	7
17207	0	9	-7	7
17207	0	9	-6	7
17207	0	9	-5	7
17207	0	9	-4	7
17207	0	9	-3	7
17207	0	9	-2	7
17207	0	9	-1	7
17207	0	9	0	7
17207	0	9	1	7
17207	0	9	2	7
17207	0	9	3	7
17207	0	9	4	7
17207	0	9	5	7
17207	0	9	6	7
17207	0	9	7	7
17207	0	9	8	7
17207	0	9	9	7
17207	0	-7	-7	27
17207	0	-7	-6	27
17207	0	-7	-5	27
17207	0	-7	-4	27
17207	0	-7	-3	27
17207	0	-7	-2	27
17207	0	-7	-1	27
17207	0	-7	0	27
17207	0	-7	1	27
17207	0	-7	2	27
17207	0	-7	3	27
17207	0	-7	4	27
17207	0	-7	5	27
17207	0	-7	6	27
17207	0	-7	7	27
17207	0	-7	8	27
17207	0	-7	9	27
17207	0	-6	-7	27
17207	0	-6	-6	27
17207	0	-6	-5	27
17207	0	-6	-4	27
17207	0	-6	-3	27
17207	0	-6	-2	27
17207	0	-6	-1	27
17207	0	-6	0	27
17207	0	-6	1	27
17207	0	-6	2	27
17207	0	-6	3	27
17207	0	-6	4	27
17207	0	-6	5	27
17207	0	-6	6	27
17207	0	-6	7	27
17207	0	-6	8	27
17207	0	-6	9	27
17207	0	-5	-7	27
17207	0	-5	-6	27
17207	0	-5	-5	27
17207	0	-5	-4	27
17207	0	-5	-3	27
17207	0	-5	-2	27
17207	0	-5	-1	27
17207	0	-5	0	27
17207	0	-5	1	27
17207	0	-5	2	27
17207	0	-5	3	27
17207	0	-5	4	27
17207	0	-5	5	27
17207	0	-5	6	27
17207	0	-5	7	27
17207	0	-5	8	27
17207	0	-5	9	27
17207	0	-4	-7	27
17207	0	-4	-6	27
17207	0	-4	-5	27
17207	0	-4	-4	27
17207	0	-4	-3	27
17207	0	-4	-2	27
17207	0	-4	-1	27
17207	0	-4	0	27
17207	0	-4	1	27
17207	0	-4	2	27
17207	0	-4	3	27
17207	0	-4	4	27
17207	0	-4	5	27
17207	0	-4	6	27
17207	0	-4	7	27
17207	0	-4	8	27
17207	0	-4	9	27
17207	0	-3	-7	27
17207	0	-3	-6	27
17207	0	-3	-5	27
17207	0	-3	-4	27
17207	0	-3	-3	27
17207	0	-3	-2	27
17207	0	-3	-1	27
17207	0	-3	0	27
17207	0	-3	1	27
17207	0	-3	2	27
17207	0	-3	3	27
17207	0	-3	4	27
17207	0	-3	5	27
17207	0	-3	6	27
17207	0	-3	7	27
17207	0	-3	8	27
17207	0	-3	9	27
17207	0	-2	-7	27
17207	0	-2	-6	27
17207	0	-2	-5	27
17207	0	-2	-4	27
17207	0	-2	-3	27
17207	0	-2	-2	27
17207	0	-2	-1	27
17207	0	-2	0	27
17207	0	-2	1	27
17207	0	-2	2	27
17207	0	-2	3	27
17207	0	-2	4	27
17207	0	-2	5	27
17207	0	-2	6	27
17207	0	-2	7	27
17207	0	-2	8	27
17207	0	-2	9	27
17207	0	-1	-7	27
17207	0	-1	-6	27
17207	0	-1	-5	27
17207	0	-1	-4	27
17207	0	-1	-3	27
17207	0	-1	-2	27
17207	0	-1	-1	27
17207	0	-1	0	27
17207	0	-1	1	27
17207	0	-1	2	27
17207	0	-1	3	27
17207	0	-1	4	27
17207	0	-1	5	27
17207	0	-1	6	27
17207	0	-1	7	27
17207	0	-1	8	27
17207	0	-1	9	27
17207	0	0	-7	27
17207	0	0	-6	27
17207	0	0	-5	27
17207	0	0	-4	27
17207	0	0	-3	27
17207	0	0	-2	27
17207	0	0	-1	27
17207	0	0	0	27
17207	0	0	1	27
17207	0	0	2	27
17207	0	0	3	27
17207	0	0	4	27
17207	0	0	5	27
17207	0	0	6	27
17207	0	0	7	27
17207	0	0	8	27
17207	0	0	9	27
17207	0	1	-7	27
17207	0	1	-6	27
17207	0	1	-5	27
17207	0	1	-4	27
17207	0	1	-3	27
17207	0	1	-2	27
17207	0	1	-1	27
17207	0	1	0	27
17207	0	1	1	27
17207	0	1	2	27
17207	0	1	3	27
17207	0	1	4	27
17207	0	1	5	27
17207	0	1	6	27
17207	0	1	7	27
17207	0	1	8	27
17207	0	1	9	27
17207	0	2	-7	27
17207	0	2	-6	27
17207	0	2	-5	27
17207	0	2	-4	27
17207	0	2	-3	27
17207	0	2	-2	27
17207	0	2	-1	27
17207	0	2	0	27
17207	0	2	1	27
17207	0	2	2	27
17207	0	2	3	27
17207	0	2	4	27
17207	0	2	5	27
17207	0	2	6	27
17207	0	2	7	27
17207	0	2	8	27
17207	0	2	9	27
17207	0	3	-7	27
17207	0	3	-6	27
17207	0	3	-5	27
17207	0	3	-4	27
17207	0	3	-3	27
17207	0	3	-2	27
17207	0	3	-1	27
17207	0	3	0	27
17207	0	3	1	27
17207	0	3	2	27
17207	0	3	3	27
17207	0	3	4	27
17207	0	3	5	27
17207	0	3	6	27
17207	0	3	7	27
17207	0	3	8	27
17207	0	3	9	27
17207	0	4	-7	27
17207	0	4	-6	27
17207	0	4	-5	27
17207	0	4	-4	27
17207	0	4	-3	27
17207	0	4	-2	27
17207	0	4	-1	27
17207	0	4	0	27
17207	0	4	1	27
17207	0	4	2	27
17207	0	4	3	27
17207	0	4	4	27
17207	0	4	5	27
17207	0	4	6	27
17207	0	4	7	27
17207	0	4	8	27
17207	0	4	9	27
17207	0	5	-7	27
17207	0	5	-6	27
17207	0	5	-5	27
17207	0	5	-4	27
17207	0	5	-3	27
17207	0	5	-2	27
17207	0	5	-1	27
17207	0	5	0	27
17207	0	5	1	27
17207	0	5	2	27
17207	0	5	3	27
17207	0	5	4	27
17207	0	5	5	27
17207	0	5	6	27
17207	0	5	7	27
17207	0	5	8	27
17207	0	5	9	27
17207	0	6	-7	27
17207	0	6	-6	27
17207	0	6	-5	27
17207	0	6	-4	27
17207	0	6	-3	27
17207	0	6	-2	27
17207	0	6	-1	27
17207	0	6	0	27
17207	0	6	1	27
17207	0	6	2	27
17207	0	6	3	27
17207	0	6	4	27
17207	0	6	5	27
17207	0	6	6	27
17207	0	6	7	27
17207	0	6	8	27
17207	0	6	9	27
17207	0	7	-6	27
17207	0	7	-5	27
17207	0	7	-4	27
17207	0	7	-3	27
17207	0	7	-2	27
17207	0	7	-1	27
17207	0	7	0	27
17207	0	7	1	27
17207	0	7	2	27
17207	0	7	3	27
17207	0	7	4	27
17207	0	7	5	27
17207	0	7	6	27
17207	0	7	7	27
17207	0	7	8	27
17207	0	7	9	27
17207	0	8	-7	27
17207	0	8	-6	27
17207	0	8	-5	27
17207	0	8	-4	27
17207	0	8	-3	27
17207	0	8	-2	27
17207	0	8	-1	27
17207	0	8	0	27
17207	0	8	1	27
17207	0	8	2	27
17207	0	8	3	27
17207	0	8	4	27
17207	0	8	5	27
17207	0	8	6	27
17207	0	8	7	27
17207	0	8	8	27
17207	0	8	9	27
17207	0	9	-7	27
17207	0	9	-6	27
17207	0	9	-5	27
17207	0	9	-4	27
17207	0	9	-3	27
17207	0	9	-2	27
17207	0	9	-1	27
17207	0	9	0	27
17207	0	9	1	27
17207	0	9	2	27
17207	0	9	3	27
17207	0	9	4	27
17207	0	9	5	27
17207	0	9	6	27
17207	0	9	7	27
17207	0	9	8	27
17207	0	9	9	27
39737	0	-7	-7	47
39737	0	-7	-6	47
39737	0	-7	-5	47
39737	0	-7	-4	47
39737	0	-7	-3	47
39737	0	-7	-2	47
39737	0	-7	-1	47
39737	0	-7	0	47
